keydevid,companyid,companyname,headline,keydeveventtypeid,eventtype,keydevtoobjectroletypeid,objectroletype,announcedate,announcetime,announcedatetimezone,announceddateutc,enterdate,entertime,entereddateutc,lastmodifieddate,lastmodifieddateutc,mostimportantdateutc,speffectivedate,sptodate,gvkey,sourcetypename,ticker,conm
1877767161.0,21127.0,Intel Corporation,"Aspermont Limited, Future of Mining Perth 2024, Jun 17, 2024 through Jun 18, 2024",149,Conferences,11,Sponsor,2024-04-11,00:00:00,Coordinated Universal Time,2024-04-11 00:00:00,2024-04-10,21:20:00,2024-04-11 01:20:00,2024-06-19 04:45:00,2024-06-19 08:45:00,2024-06-16 16:00:00,2024-06-19 08:45:12,,006008,MULTIPLE,INTC,INTEL CORP
1877823491.0,18749.0,"Amazon.com, Inc.","Amazon.com, Inc. - Shareholder/Analyst Call",50,Shareholder/Analyst Calls,1,Target,2024-04-11,10:04:00,Coordinated Universal Time,2024-04-11 10:04:00,2024-04-11,06:30:00,2024-04-11 10:30:00,2024-04-11 06:31:00,2024-04-11 10:31:00,2024-05-22 16:00:00,2024-05-22 00:00:00,,064768,SEC Form DEF 14A,AMZN,AMAZON.COM INC
1878304378.0,32307.0,NVIDIA Corporation,"Fireworks.ai, Inc. announced that it expects to receive $49.999981 million in funding",83,Private Placements,3,Buyer,2024-04-11,00:00:00,                              .,2024-04-11 00:00:00,2024-04-17,01:14:00,2024-04-17 05:14:00,2024-04-17 01:15:00,2024-04-17 05:15:00,2024-04-11 00:00:00,2024-04-17 05:15:12,,117768,Capital IQ Transaction Database,NVDA,NVIDIA CORP
1877754237.0,84159238.0,Shopify Inc.,"E House Studio, LLC, Shopify Inc. (NYSE:SHOP) and Recharge Partner Agency acquired Commerce12, LLC.",81,M&A Transaction Closings,3,Buyer,2024-04-10,00:00:00,                              .,2024-04-10 00:00:00,2024-04-10,12:22:00,2024-04-10 16:22:00,2024-04-10 12:27:00,2024-04-10 16:27:00,2024-04-10 00:00:00,2024-04-10 16:30:14,,023650,Capital IQ Transaction Database,SHOP,SHOPIFY INC
1877736903.0,18749.0,"Amazon.com, Inc.",Kartoon Studios Launches a New Dedicated Stan Lee Store Front on Amazon.com,23,Client Announcements,1,Target,2024-04-10,12:30:00,Coordinated Universal Time,2024-04-10 12:30:00,2024-04-10,11:23:00,2024-04-10 15:23:00,2024-04-10 11:25:00,2024-04-10 15:25:00,2024-04-10 12:30:00,2024-04-10 15:30:11,,064768,GlobeNewswire,AMZN,AMAZON.COM INC
1878153598.0,21127.0,Intel Corporation,Infosys Limited and Intel Collaborate to Accelerate Enterprise Growth and Efficiency with Generative AI,23,Client Announcements,1,Target,2024-04-10,09:57:00,Coordinated Universal Time,2024-04-10 09:57:00,2024-04-15,10:23:00,2024-04-15 14:23:00,2024-04-15 10:25:00,2024-04-15 14:25:00,2024-04-10 09:57:00,2024-04-15 14:30:15,,006008,NSE India,INTC,INTEL CORP
1877745805.0,21835.0,Microsoft Corporation,"Veeam Software, Inc., VeeamON 2024, Jun 03, 2024 through Jun 05, 2024",149,Conferences,11,Sponsor,2024-04-10,13:32:00,Coordinated Universal Time,2024-04-10 13:32:00,2024-04-10,09:57:00,2024-04-10 13:57:00,2024-04-10 09:59:00,2024-04-10 13:59:00,2024-06-03 04:00:00,2024-06-03 00:00:00,,012141,Business Wire,MSFT,MICROSOFT CORP
1877838240.0,29096.0,Alphabet Inc.,"Alphabet Inc., Q1 2024 Earnings Call, Apr 25, 2024",48,Earnings Calls,1,Target,2024-04-10,00:00:00,Coordinated Universal Time,2024-04-10 00:00:00,2024-04-11,13:07:00,2024-04-11 17:07:00,2024-04-11 13:09:00,2024-04-11 17:09:00,2024-04-25 20:30:00,2024-04-25 00:00:00,,160329,Company Website,GOOGL,ALPHABET INC
1877838249.0,29096.0,Alphabet Inc.,"Alphabet Inc. to Report Q1, 2024 Results on Apr 25, 2024",55,Earnings Release Date,1,Target,2024-04-10,00:00:00,Coordinated Universal Time,2024-04-10 00:00:00,2024-04-11,12:48:00,2024-04-11 16:48:00,2024-04-11 12:51:00,2024-04-11 16:51:00,2024-04-25 00:00:00,2024-04-25 00:00:00,,160329,Company Website,GOOGL,ALPHABET INC
1877648266.0,275004592.0,Snowflake Inc.,Snowflake Inc. - Analyst/Investor Day,192,Analyst/Investor Day,1,Target,2024-04-09,17:42:00,Coordinated Universal Time,2024-04-09 17:42:00,2024-04-09,14:14:00,2024-04-09 18:14:00,2024-04-09 14:15:00,2024-04-09 18:15:00,2024-06-04 20:00:00,2024-06-04 00:00:00,,339965,Company Website,SNOW,SNOWFLAKE INC
1916555927.0,20765463.0,"Meta Platforms, Inc.","SolarPlaza, Solarplaza Summit: Asset Management North America, Apr 09, 2024 through Apr 10, 2024",149,Conferences,8,Participant,2024-04-09,00:00:00,Coordinated Universal Time,2024-04-09 00:00:00,2025-01-13,23:39:00,2025-01-14 04:39:00,2025-01-13 23:41:00,2025-01-14 04:41:00,2024-04-09 04:00:00,2025-01-14 05:00:14,,170617,Company Website,META,META PLATFORMS INC
1928981641.0,20765463.0,"Meta Platforms, Inc.","Meta Platforms, Inc. Presents at Solarplaza Summit: Asset Management North America, Apr-09-2024",51,Company Conference Presentations,1,Target,2024-04-09,00:00:00,Coordinated Universal Time,2024-04-09 00:00:00,2025-01-29,05:00:00,2025-01-29 10:00:00,2025-01-29 05:03:00,2025-01-29 10:03:00,2024-04-09 00:00:00,2025-01-29 10:15:11,,170617,Company Website,META,META PLATFORMS INC
1877623741.0,21127.0,Intel Corporation,Deloitte Expands Strategic Alliance with Intel to Help Enterprises Optimize Artificial Intelligence and Generative Ai Capabilities,23,Client Announcements,1,Target,2024-04-09,12:00:00,Coordinated Universal Time,2024-04-09 12:00:00,2024-04-09,09:37:00,2024-04-09 13:37:00,2024-04-09 09:39:00,2024-04-09 13:39:00,2024-04-09 12:00:00,2024-04-09 13:45:11,,006008,PR Newswire,INTC,INTEL CORP
1877635779.0,21835.0,Microsoft Corporation,"Dell Technologies Inc., Dell Technologies World 2024, May 20, 2024 through May 23, 2024",149,Conferences,8,Participant,2024-04-09,13:29:00,Coordinated Universal Time,2024-04-09 13:29:00,2024-04-09,10:35:00,2024-04-09 14:35:00,2024-05-23 15:59:00,2024-05-23 19:59:00,2024-05-20 07:00:00,2024-05-23 20:00:17,,012141,Company Website,MSFT,MICROSOFT CORP
1877623360.0,25016048.0,Broadcom Inc.,Broadcom Inc. and Google Cloud Announce Expanded Partnership to Help Accelerate Innovation for Enterprises,23,Client Announcements,1,Target,2024-04-09,12:02:00,Coordinated Universal Time,2024-04-09 12:02:00,2024-04-09,13:31:00,2024-04-09 17:31:00,2024-04-09 13:33:00,2024-04-09 17:33:00,2024-04-09 12:02:00,2024-04-09 17:45:14,,180711,PR Newswire,AVGO,BROADCOM INC
1877595004.0,168864.0,"Advanced Micro Devices, Inc.","Advanced Micro Devices, Inc. Announces the Expansion of the AMD Versal™ Adaptive System on Chip (SoC) Portfolio with the New Versal AI Edge Series Gen 2 and Versal Prime Series Gen 2 Adaptive SoC",41,Product-Related Announcements,1,Target,2024-04-09,08:15:00,Coordinated Universal Time,2024-04-09 08:15:00,2024-04-09,05:12:00,2024-04-09 09:12:00,2024-04-09 05:13:00,2024-04-09 09:13:00,2024-04-09 08:15:00,2024-04-09 09:15:09,,001161,GlobeNewswire,AMD,ADVANCED MICRO DEVICES
1877635779.0,25016048.0,Broadcom Inc.,"Dell Technologies Inc., Dell Technologies World 2024, May 20, 2024 through May 23, 2024",149,Conferences,8,Participant,2024-04-09,13:29:00,Coordinated Universal Time,2024-04-09 13:29:00,2024-04-09,10:35:00,2024-04-09 14:35:00,2024-05-23 15:59:00,2024-05-23 19:59:00,2024-05-20 07:00:00,2024-05-23 20:00:17,,180711,Company Website,AVGO,BROADCOM INC
1877648331.0,24321.0,Adobe Inc.,Adobe Introduces Next Generation of Frame.Io to Accelerate Content Workflow and Collaboration for Every Creative Project,41,Product-Related Announcements,1,Target,2024-04-09,16:00:00,Coordinated Universal Time,2024-04-09 16:00:00,2024-04-09,14:16:00,2024-04-09 18:16:00,2024-04-09 14:19:00,2024-04-09 18:19:00,2024-04-09 16:00:00,2024-04-09 18:30:15,,012540,Business Wire,ADBE,ADOBE INC
1877647004.0,122917.0,"Salesforce, Inc.",Intento Announces Intento Translator for ServiceCloud on Salesforce AppExchange,23,Client Announcements,1,Target,2024-04-09,13:42:00,Coordinated Universal Time,2024-04-09 13:42:00,2024-04-09,14:16:00,2024-04-09 18:16:00,2024-04-09 14:17:00,2024-04-09 18:17:00,2024-04-09 13:42:00,2024-04-09 18:30:15,,157855,Canada News Wire,CRM,SALESFORCE INC
1877623741.0,21127.0,Intel Corporation,Deloitte Expands Strategic Alliance with Intel to Help Enterprises Optimize Artificial Intelligence and Generative Ai Capabilities,22,Strategic Alliances,1,Target,2024-04-09,12:00:00,Coordinated Universal Time,2024-04-09 12:00:00,2024-04-09,09:37:00,2024-04-09 13:37:00,2024-04-09 09:39:00,2024-04-09 13:39:00,2024-04-09 12:00:00,2024-04-09 13:45:11,,006008,PR Newswire,INTC,INTEL CORP
1877622381.0,18749.0,"Amazon.com, Inc.","Adastra Group Launches OptiSuite, An AI-Powered Optimization Platform to Solve Complex Scheduling and Planning Tasks to Maximize Business Performance, in AWS Marketplace",23,Client Announcements,1,Target,2024-04-09,11:50:00,Coordinated Universal Time,2024-04-09 11:50:00,2024-04-09,13:53:00,2024-04-09 17:53:00,2024-04-09 13:55:00,2024-04-09 17:55:00,2024-04-09 11:50:00,2024-04-09 18:00:22,,064768,Business Wire,AMZN,AMAZON.COM INC
1877641804.0,32307.0,NVIDIA Corporation,"Telestream Delivers Cutting-Edge, Cloud-Native Video Monitoring for Media Processing in Collaboration with NVIDIA",23,Client Announcements,1,Target,2024-04-09,15:00:00,Coordinated Universal Time,2024-04-09 15:00:00,2024-04-09,11:57:00,2024-04-09 15:57:00,2024-04-09 11:59:00,2024-04-09 15:59:00,2024-04-09 15:00:00,2024-04-09 16:00:28,,117768,Business Wire,NVDA,NVIDIA CORP
1877635779.0,32307.0,NVIDIA Corporation,"Dell Technologies Inc., Dell Technologies World 2024, May 20, 2024 through May 23, 2024",149,Conferences,8,Participant,2024-04-09,13:29:00,Coordinated Universal Time,2024-04-09 13:29:00,2024-04-09,10:35:00,2024-04-09 14:35:00,2024-05-23 15:59:00,2024-05-23 19:59:00,2024-05-20 07:00:00,2024-05-23 20:00:17,,117768,Company Website,NVDA,NVIDIA CORP
1928981629.0,18749.0,"Amazon.com, Inc.","Amazon.com, Inc. Presents at Solarplaza Summit: Asset Management North America, Apr-09-2024",51,Company Conference Presentations,1,Target,2024-04-09,00:00:00,Coordinated Universal Time,2024-04-09 00:00:00,2025-01-29,05:00:00,2025-01-29 10:00:00,2025-01-29 05:03:00,2025-01-29 10:03:00,2024-04-09 00:00:00,2025-01-29 10:15:11,,064768,Company Website,AMZN,AMAZON.COM INC
1916555927.0,18749.0,"Amazon.com, Inc.","SolarPlaza, Solarplaza Summit: Asset Management North America, Apr 09, 2024 through Apr 10, 2024",149,Conferences,8,Participant,2024-04-09,00:00:00,Coordinated Universal Time,2024-04-09 00:00:00,2025-01-13,23:39:00,2025-01-14 04:39:00,2025-01-13 23:41:00,2025-01-14 04:41:00,2024-04-09 04:00:00,2025-01-14 05:00:14,,064768,Company Website,AMZN,AMAZON.COM INC
1877722545.0,32307.0,NVIDIA Corporation,Beamr to Enable Real-Time Video Streaming over 5G with NVIDIA Holoscan for Media,23,Client Announcements,1,Target,2024-04-09,16:12:00,Coordinated Universal Time,2024-04-09 16:12:00,2024-04-11,06:49:00,2024-04-11 10:49:00,2024-04-11 06:51:00,2024-04-11 10:51:00,2024-04-09 16:12:00,2024-04-11 11:00:26,,117768,GlobeNewswire,NVDA,NVIDIA CORP
1877594244.0,122917.0,"Salesforce, Inc.",IQVIA and Salesforce Expand Global Partnership to Accelerate the Development of Life Sciences Cloud,22,Strategic Alliances,1,Target,2024-04-08,20:01:00,Coordinated Universal Time,2024-04-08 20:01:00,2024-04-09,05:03:00,2024-04-09 09:03:00,2024-04-09 05:05:00,2024-04-09 09:05:00,2024-04-08 20:01:00,2024-04-09 09:15:09,,157855,Business Wire,CRM,SALESFORCE INC
1877649353.0,21127.0,Intel Corporation,DFI Unveils its EV Charger Application Powered by Intel,23,Client Announcements,1,Target,2024-04-08,15:00:00,Coordinated Universal Time,2024-04-08 15:00:00,2024-04-09,15:13:00,2024-04-09 19:13:00,2024-04-09 15:15:00,2024-04-09 19:15:00,2024-04-08 15:00:00,2024-04-09 19:15:10,,006008,PR Newswire,INTC,INTEL CORP
1877523724.0,122917.0,"Salesforce, Inc.","Salesforce, Inc. - Special Call",194,Special Calls,1,Target,2024-04-08,14:12:00,                              .,2024-04-08 19:12:00,2024-04-08,15:03:00,2024-04-08 19:03:00,2024-04-08 15:05:00,2024-04-08 19:05:00,2024-05-23 02:00:00,2024-05-23 00:00:00,,157855,Company Website,CRM,SALESFORCE INC
1877701794.0,21127.0,Intel Corporation,"R2 Semiconductor Files A Patent Infringement Lawsuit in Le Tribunal Judiciaire De Paris Against the French Subsidiaries of Intel Corp and Its Customers, Dell Technologies and Hewlett Packard Enterprise Company and HP Inc",25,Lawsuits & Legal Issues,1,Target,2024-04-08,13:00:00,Coordinated Universal Time,2024-04-08 13:00:00,2024-04-10,02:03:00,2024-04-10 06:03:00,2024-04-10 02:05:00,2024-04-10 06:05:00,2024-04-08 13:00:00,2024-04-10 06:15:10,,006008,Business Wire,INTC,INTEL CORP
1877594470.0,21835.0,Microsoft Corporation,GlassHive Announces Collaboration with Microsoft to Transform MSP Sales and Marketing to capture AI opportunity with customers,23,Client Announcements,1,Target,2024-04-08,15:00:00,Coordinated Universal Time,2024-04-08 15:00:00,2024-04-09,05:29:00,2024-04-09 09:29:00,2024-04-09 05:31:00,2024-04-09 09:31:00,2024-04-08 15:00:00,2024-04-09 09:45:12,,012141,Business Wire,MSFT,MICROSOFT CORP
1877616274.0,21835.0,Microsoft Corporation,"Microsoft Appoints Si as Malaysia Managing Director, Effective from July 1, 2024",16,Executive/Board Changes - Other,1,Target,2024-04-06,00:00:00,Coordinated Universal Time,2024-04-06 00:00:00,2024-04-09,07:23:00,2024-04-09 11:23:00,2024-04-09 07:25:00,2024-04-09 11:25:00,2024-04-06 00:00:00,2024-04-09 11:30:13,,012141,New Straits Times (Malaysia),MSFT,MICROSOFT CORP
1877249368.0,21127.0,Intel Corporation,Intel Corporation - Special Call,194,Special Calls,1,Target,2024-04-05,00:00:00,                              .,2024-04-05 00:00:00,2024-04-04,22:32:00,2024-04-05 02:32:00,2024-04-18 16:11:00,2024-04-18 20:11:00,2024-05-08 17:00:00,2024-05-08 00:00:00,,006008,Company Website,INTC,INTEL CORP
1877331859.0,24937.0,Apple Inc.,"Apple Inc., Q2 2024 Earnings Call, May 02, 2024",48,Earnings Calls,1,Target,2024-04-05,14:27:00,Coordinated Universal Time,2024-04-05 14:27:00,2024-04-05,11:02:00,2024-04-05 15:02:00,2024-04-05 11:05:00,2024-04-05 15:05:00,2024-05-02 21:00:00,2024-05-02 00:00:00,,001690,Company Website,AAPL,APPLE INC
1877352865.0,18749.0,"Amazon.com, Inc.","Amazon.com, Inc. Presents at 39th Space Symposium, Apr-08-2024",51,Company Conference Presentations,1,Target,2024-04-05,20:50:00,                              .,2024-04-06 01:50:00,2024-04-05,21:01:00,2024-04-06 01:01:00,2024-04-05 21:03:00,2024-04-06 01:03:00,2024-04-08 00:00:00,2024-04-08 00:00:00,,064768,Company Website,AMZN,AMAZON.COM INC
1877352867.0,21835.0,Microsoft Corporation,"Microsoft Corporation Presents at 39th Space Symposium, Apr-08-2024",51,Company Conference Presentations,1,Target,2024-04-05,20:50:00,                              .,2024-04-06 01:50:00,2024-04-05,21:01:00,2024-04-06 01:01:00,2024-04-05 21:03:00,2024-04-06 01:03:00,2024-04-08 00:00:00,2024-04-08 00:00:00,,012141,Company Website,MSFT,MICROSOFT CORP
1877211176.0,21835.0,Microsoft Corporation,"Microsoft Corporation Presents at Moveworks.global Conference 2024, Apr-23-2024 12:30 PM",51,Company Conference Presentations,1,Target,2024-04-04,13:00:00,Coordinated Universal Time,2024-04-04 13:00:00,2024-04-04,11:02:00,2024-04-04 15:02:00,2024-04-18 14:03:00,2024-04-18 18:03:00,2024-04-23 19:30:00,2024-04-23 00:00:00,,012141,MULTIPLE,MSFT,MICROSOFT CORP
1877209744.0,21835.0,Microsoft Corporation,"Databricks, Inc., Moveworks, Inc., Moveworks.global Conference 2024, Apr 23, 2024",149,Conferences,8,Participant,2024-04-04,13:00:00,Coordinated Universal Time,2024-04-04 13:00:00,2024-04-04,10:12:00,2024-04-04 14:12:00,2024-04-18 13:41:00,2024-04-18 17:41:00,2024-04-23 07:00:00,2024-04-23 00:00:00,,012141,MULTIPLE,MSFT,MICROSOFT CORP
1877206260.0,43580005.0,Palantir Technologies Inc.,Oracle and Palantir Announces Partnership to Provide Secure Cloud and AI Solutions Aiming to Power Businesses and Governments Around the World,23,Client Announcements,1,Target,2024-04-04,12:00:00,Coordinated Universal Time,2024-04-04 12:00:00,2024-04-04,14:00:00,2024-04-04 18:00:00,2024-04-04 14:01:00,2024-04-04 18:01:00,2024-04-04 12:00:00,2024-04-04 18:15:12,,036910,PR Newswire,PLTR,PALANTIR TECHNOLOG INC
1877208287.0,21835.0,Microsoft Corporation,Cloud Software Group and Microsoft Sign Eight-Year Strategic Partnership to Bring Joint Cloud Solutions and Generative AI to More Than 100 Million People,22,Strategic Alliances,1,Target,2024-04-04,13:00:00,Coordinated Universal Time,2024-04-04 13:00:00,2024-04-04,10:28:00,2024-04-04 14:28:00,2024-04-04 10:31:00,2024-04-04 14:31:00,2024-04-04 13:00:00,2024-04-04 14:45:09,,012141,Business Wire,MSFT,MICROSOFT CORP
1877244388.0,29096.0,Alphabet Inc.,Google Parent Alphabet Reportedly Weighs Offer for HubSpot,65,M&A Rumors and Discussions,1,Target,2024-04-04,00:00:00,                              .,2024-04-04 00:00:00,2024-04-05,08:18:00,2024-04-05 12:18:00,2024-04-05 08:21:00,2024-04-05 12:21:00,2024-04-04 00:00:00,2024-04-05 12:30:14,,160329,Thomson Reuters,GOOGL,ALPHABET INC
1877088827.0,21835.0,Microsoft Corporation,"Microsoft Corporation Presents at FUTURES – Powering Tomorrow with Photonics, Apr-25-2024",51,Company Conference Presentations,1,Target,2024-04-03,08:00:00,Coordinated Universal Time,2024-04-03 08:00:00,2024-04-03,05:00:00,2024-04-03 09:00:00,2024-04-03 05:03:00,2024-04-03 09:03:00,2024-04-25 00:00:00,2024-04-25 00:00:00,,012141,Business Wire,MSFT,MICROSOFT CORP
1877121878.0,20765463.0,"Meta Platforms, Inc.","Meta Platforms, Inc. Presents at EmTech Digital, May-22-2024",51,Company Conference Presentations,1,Target,2024-04-03,14:30:00,Coordinated Universal Time,2024-04-03 14:30:00,2024-04-03,14:00:00,2024-04-03 18:00:00,2024-04-03 14:03:00,2024-04-03 18:03:00,2024-05-22 00:00:00,2024-05-22 00:00:00,,170617,PR Newswire,META,META PLATFORMS INC
1877120612.0,20765463.0,"Meta Platforms, Inc.","MIT Technology Review, EmTech Digital, May 22, 2024 through May 23, 2024",149,Conferences,8,Participant,2024-04-03,14:30:00,Coordinated Universal Time,2024-04-03 14:30:00,2024-04-03,13:11:00,2024-04-03 17:11:00,2024-04-03 13:13:00,2024-04-03 17:13:00,2024-05-22 04:00:00,2024-05-22 00:00:00,,170617,PR Newswire,META,META PLATFORMS INC
1877137908.0,29096.0,Alphabet Inc.,Opera Limited and Google Extend Search Agreement,23,Client Announcements,1,Target,2024-04-03,20:30:00,Coordinated Universal Time,2024-04-03 20:30:00,2024-04-03,17:24:00,2024-04-03 21:24:00,2024-04-03 17:25:00,2024-04-03 21:25:00,2024-04-03 20:30:00,2024-04-03 21:30:16,,160329,PR Newswire,GOOGL,ALPHABET INC
1877088826.0,21127.0,Intel Corporation,"Intel Corporation Presents at FUTURES – Powering Tomorrow with Photonics, Apr-25-2024",51,Company Conference Presentations,1,Target,2024-04-03,08:00:00,Coordinated Universal Time,2024-04-03 08:00:00,2024-04-03,05:00:00,2024-04-03 09:00:00,2024-04-03 05:03:00,2024-04-03 09:03:00,2024-04-25 00:00:00,2024-04-25 00:00:00,,006008,Business Wire,INTC,INTEL CORP
1877137658.0,21127.0,Intel Corporation,"Intel Corporation, Q1 2024 Earnings Call, Apr 25, 2024",48,Earnings Calls,1,Target,2024-04-03,20:30:00,Coordinated Universal Time,2024-04-03 20:30:00,2024-04-03,17:01:00,2024-04-03 21:01:00,2024-04-03 17:03:00,2024-04-03 21:03:00,2024-04-25 21:00:00,2024-04-25 00:00:00,,006008,MULTIPLE,INTC,INTEL CORP
1877137447.0,21127.0,Intel Corporation,"Intel Corporation to Report Q1, 2024 Results on Apr 25, 2024",55,Earnings Release Date,1,Target,2024-04-03,20:30:00,Coordinated Universal Time,2024-04-03 20:30:00,2024-04-03,16:46:00,2024-04-03 20:46:00,2024-04-03 16:47:00,2024-04-03 20:47:00,2024-04-25 20:00:00,2024-04-25 00:00:00,,006008,Business Wire,INTC,INTEL CORP
1877120338.0,21835.0,Microsoft Corporation,Quantinuum Partners with Microsoft in New Phase of Reliable Quantum Computing with Breakthrough Demonstration of Reliable Logical Qubits,41,Product-Related Announcements,1,Target,2024-04-03,13:00:00,Coordinated Universal Time,2024-04-03 13:00:00,2024-04-03,12:54:00,2024-04-03 16:54:00,2024-04-03 12:55:00,2024-04-03 16:55:00,2024-04-03 13:00:00,2024-04-03 17:00:23,,012141,Canada News Wire,MSFT,MICROSOFT CORP
1877138122.0,21835.0,Microsoft Corporation,"Life Science Washington Institute, Life Science Innovation Northwest 2024 Conference, Apr 17, 2024 through Apr 18, 2024",149,Conferences,8,Participant,2024-04-03,20:55:00,Coordinated Universal Time,2024-04-03 20:55:00,2024-04-03,17:14:00,2024-04-03 21:14:00,2024-04-11 09:11:00,2024-04-11 13:11:00,2024-04-17 07:00:00,2024-04-17 00:00:00,,012141,MULTIPLE,MSFT,MICROSOFT CORP
1877097382.0,21835.0,Microsoft Corporation,"GIE Milipol, HTX, Comexposium Singapore, Milipol Asia-Pacific & TechX Summit, Apr 03, 2024 through Apr 05, 2024",149,Conferences,8,Participant,2024-04-03,09:33:00,Coordinated Universal Time,2024-04-03 09:33:00,2024-04-03,07:22:00,2024-04-03 11:22:00,2024-04-04 00:04:00,2024-04-04 04:04:00,2024-04-03 04:00:00,2024-04-04 04:15:13,,012141,PR Newswire (Hong Kong Feed),MSFT,MICROSOFT CORP
